Strategies selected are: 
structure_name mc_cycles cal_time cal_steps rmsd_to_p26 restraint_scale_end R_start R_end rmsd(b)_start rmsd(b)_end
[opt_qm]
238_GFA10-new/0.9 4.1 172.31529 163.1 1.04356236634 1.0 0.56158 0.47868 0.08943 0.02711
238_GFA10-new/1.2 4.2 171.94089 172.6 1.43083633357 1.0 0.5231 0.51695 0.08919 0.02714
238_GFA10-new/1.5 4.4 179.53705 176.4 1.81477278264 1.0 0.44554 0.55115 0.08765 0.0276
239_GFA02-new/0.3 3.7 150.45864 147.3 0.451323074201 1.0 0.29229 0.26575 0.08897 0.02712
239_GFA02-new/0.6 3.4 139.63029 139.7 0.912149387273 1.0 0.39459 0.36538 0.08922 0.02768
239_GFA02-new/0.9 3.3 131.40485 122.5 1.09544960446 1.0 0.42344 0.39341 0.08947 0.02774
239_GFA02-new/1.2 4.2 169.01403 168.3 1.29842613102 1.0 0.47423 0.48745 0.08858 0.02759
239_GFA02-new/1.5 3.5 132.82261 125.3 1.64237769124 1.0 0.54527 0.53146 0.08663 0.02758
240_GFA11-new/0.3 2.7 101.7765 95.1 0.315373100044 1.0 0.23086 0.1995 0.08891 0.02579
240_GFA11-new/0.6 3.3 137.29669 123.9 0.617530632266 1.0 0.44659 0.36401 0.08863 0.02697
240_GFA11-new/0.9 4.7 202.8988 200.6 0.950253805697 1.0 0.58017 0.49915 0.08914 0.02712
240_GFA11-new/1.2 4.4 182.37412 181.2 1.26397132693 1.0 0.47067 0.54363 0.09001 0.02856
240_GFA11-new/1.5 3.8 157.99202 157.0 1.83876413571 1.0 0.5707 0.59263 0.08909 0.02778
241_GFA09-new/0.3 2.6 97.16714 79.4 0.294885688266 1.0 0.23519 0.14201 0.09062 0.02563
241_GFA09-new/0.6 3.8 153.07282 142.1 0.527262412966 1.0 0.45134 0.27221 0.09161 0.02581
241_GFA09-new/0.9 3.8 153.63226 150.7 1.00922496335 1.0 0.46981 0.48233 0.0893 0.0272
241_GFA09-new/1.2 4.4 177.17287 169.9 1.45670463003 1.0 0.58619 0.49454 0.08508 0.02756
241_GFA09-new/1.5 3.9 162.45064 153.1 1.82581382114 1.0 0.54646 0.52738 0.08834 0.02759
242_GFA08-new/0.3 2.7 106.735 95.3 0.287330847461 1.0 0.2396 0.18535 0.09131 0.02589
242_GFA08-new/0.6 3.3 130.24425 126.8 0.574040913161 1.0 0.34262 0.35109 0.09334 0.02676
242_GFA08-new/0.9 5.0 211.89595 221.3 0.88408534575 1.0 0.41156 0.47113 0.09039 0.02731
242_GFA08-new/1.2 4.2 171.33566 174.9 1.27244902089 1.0 0.47785 0.5519 0.0875 0.02864
242_GFA08-new/1.5 4.5 183.90711 179.7 1.73376295672 1.0 0.56526 0.57816 0.08797 0.02791
243_GFA13-new/0.3 4.3 180.10626 171.6 0.418919707902 1.0 0.23456 0.19686 0.08945 0.02706
243_GFA13-new/0.6 3.3 130.28196 122.8 0.737287921267 1.0 0.41789 0.33547 0.08796 0.02713
243_GFA13-new/0.9 3.7 148.86997 140.9 1.03601759778 1.0 0.42139 0.40236 0.08791 0.02715
243_GFA13-new/1.2 4.4 191.80003 186.6 1.31592379218 1.0 0.44371 0.48219 0.08697 0.02719
243_GFA13-new/1.5 3.3 132.03242 125.9 1.72028080104 1.0 0.44834 0.52379 0.08906 0.0267
244_GFA12-new/0.3 3.6 147.49542 139.3 0.402044665305 1.0 0.27229 0.19912 0.08917 0.02536
244_GFA12-new/0.6 3.9 159.89051 155.7 0.652766782387 1.0 0.46569 0.32687 0.08673 0.02605
244_GFA12-new/0.9 3.4 133.5526 126.9 1.08270184239 1.0 0.50583 0.50104 0.08783 0.02741
244_GFA12-new/1.2 3.6 144.91859 141.8 1.35100256099 1.0 0.52208 0.55225 0.08938 0.02725
244_GFA12-new/1.5 4.0 166.9663 167.7 1.78120250445 1.0 0.50581 0.55495 0.09077 0.0269
245_GFA06-new/0.3 2.8 113.89548 94.3 0.312666203465 1.0 0.22149 0.16965 0.08761 0.02483
245_GFA06-new/0.6 4.1 171.16778 168.1 0.665261648743 1.0 0.59767 0.31737 0.08925 0.02613
245_GFA06-new/0.9 4.0 163.91856 157.4 1.07515529273 1.0 0.70517 0.46481 0.09151 0.02773
245_GFA06-new/1.2 3.4 138.75002 127.6 1.35649811486 1.0 0.74807 0.55386 0.09037 0.02725
245_GFA06-new/1.5 4.2 179.87507 179.2 1.61437981875 1.0 0.65454 0.56369 0.08978 0.02641
246_GFA16-new/0.3 3.4 134.75442 126.8 0.411792557452 1.0 0.21649 0.23504 0.09003 0.02554
246_GFA16-new/0.6 4.8 200.23104 200.6 0.772924547179 1.0 0.58356 0.3416 0.09027 0.02588
246_GFA16-new/0.9 3.1 124.12465 110.4 1.2207512138 1.0 0.58781 0.4397 0.08808 0.02565
246_GFA16-new/1.2 3.8 159.50872 154.6 1.48536013495 1.0 0.65998 0.49677 0.08807 0.02568
246_GFA16-new/1.5 3.5 139.10005 131.0 1.76584549574 1.0 0.62451 0.56479 0.08789 0.02576
247_GFA03-new/0.3 3.3 134.1109 123.1 0.323203817016 1.0 0.14304 0.20168 0.09217 0.02641
247_GFA03-new/0.6 3.6 143.72771 134.9 0.658075662112 1.0 0.29226 0.38189 0.08789 0.02668
247_GFA03-new/0.9 3.9 160.43571 156.3 1.01228988472 1.0 0.4507 0.5112 0.08641 0.02672
247_GFA03-new/1.2 3.7 152.46246 144.7 1.33715303586 1.0 0.51061 0.55082 0.08858 0.02676
247_GFA03-new/1.5 4.3 172.51174 171.4 1.72513291466 1.0 0.47671 0.58179 0.08888 0.02692
248_GFA01-new/0.3 3.2 130.96853 108.5 0.314557470632 1.0 0.1454 0.18212 0.09376 0.02613
248_GFA01-new/0.6 3.4 135.11766 124.3 0.6549192257 1.0 0.52297 0.34251 0.09457 0.02655
248_GFA01-new/0.9 4.1 176.28269 170.1 0.998910085083 1.0 0.57458 0.50581 0.09133 0.02686
248_GFA01-new/1.2 3.6 148.41913 144.7 1.38583066531 1.0 0.73639 0.5656 0.08755 0.02683
248_GFA01-new/1.5 3.1 122.97755 116.2 1.70710670825 1.0 0.68521 0.56633 0.08868 0.02721
249_GFA14-new/0.3 3.3 127.03461 111.5 0.394918944297 1.0 0.22106 0.18541 0.08956 0.0275
249_GFA14-new/0.6 4.0 174.61415 165.2 0.708775624632 1.0 0.39471 0.33069 0.08688 0.02767
249_GFA14-new/0.9 3.8 151.81785 142.4 1.09145493762 1.0 0.39201 0.37927 0.08969 0.0279
249_GFA14-new/1.2 3.2 129.68473 121.0 1.46279329133 1.0 0.64454 0.50644 0.08725 0.02756
249_GFA14-new/1.5 3.7 155.83141 146.7 1.77640049643 1.0 0.58728 0.51502 0.08934 0.02768
250_GFA05-new/0.3 3.0 117.28859 96.2 0.311853769832 1.0 0.20832 0.234 0.08941 0.02681
250_GFA05-new/0.6 3.3 136.23421 125.7 0.670059544992 1.0 0.42214 0.41872 0.09026 0.02681
250_GFA05-new/0.9 3.8 160.42237 154.3 1.10597933795 1.0 0.47397 0.48433 0.0893 0.02694
250_GFA05-new/1.2 3.3 133.15728 120.9 1.45150057413 1.0 0.50884 0.50818 0.08788 0.02719
250_GFA05-new/1.5 3.8 155.6482 147.4 1.77389373872 1.0 0.49674 0.51864 0.08469 0.02708
251_GFA04-new/0.3 3.1 120.6056 105.4 0.321672444095 1.0 0.43333 0.26594 0.09106 0.027
251_GFA04-new/0.6 3.9 159.59624 149.6 0.638365499797 1.0 0.50577 0.40853 0.0884 0.02733
251_GFA04-new/0.9 3.1 119.70336 103.2 1.07307154587 1.0 0.48751 0.4896 0.08885 0.02745
251_GFA04-new/1.2 4.0 170.80886 164.0 1.40271558792 1.0 0.58452 0.51779 0.0893 0.02731
251_GFA04-new/1.5 3.2 129.1952 117.8 1.74214583542 1.0 0.73553 0.54997 0.08631 0.02731
252_FGG55-new/0.3 2.5 87.6941 78.3 0.352789402895 1.0 0.22651 0.20755 0.08862 0.02658
252_FGG55-new/0.6 3.7 139.06665 131.7 0.565008306846 1.0 0.50505 0.35071 0.09203 0.02653
252_FGG55-new/0.9 4.2 171.79288 172.2 0.932912847996 1.0 0.46172 0.47619 0.08614 0.0273
252_FGG55-new/1.2 4.1 165.22167 164.1 1.31614591925 1.0 0.4356 0.53641 0.08682 0.02851
252_FGG55-new/1.5 4.4 180.5893 174.2 1.64687406751 1.0 0.43494 0.55328 0.09041 0.0291
253_FGG99-new/0.3 3.0 115.85034 97.6 0.268248945111 1.0 0.16153 0.16536 0.09114 0.02891
253_FGG99-new/0.6 4.1 157.499 152.1 0.623399940339 1.0 0.27859 0.27603 0.087 0.02854
253_FGG99-new/0.9 4.6 181.29329 179.8 0.96404441986 1.0 0.42184 0.44683 0.08543 0.02854
253_FGG99-new/1.2 3.4 129.57688 128.2 1.40672433544 1.0 0.46356 0.55988 0.08664 0.02858
253_FGG99-new/1.5 3.2 122.63567 113.8 1.74509878216 1.0 0.42962 0.52855 0.08542 0.02898
254_FGG300-new/0.3 2.0 78.77167 61.8 0.298145729013 1.0 0.15136 0.16082 0.08379 0.02869
254_FGG300-new/0.6 4.2 162.9744 135.9 0.607847835935 1.0 0.35174 0.34654 0.0873 0.0284
254_FGG300-new/0.9 3.8 158.79274 149.5 0.971431168068 1.0 0.46282 0.53081 0.08592 0.02823
254_FGG300-new/1.2 4.2 179.19325 172.5 1.36288497301 1.0 0.55039 0.56851 0.08916 0.02813
254_FGG300-new/1.5 4.2 173.87075 171.1 1.71834651427 1.0 0.60808 0.56071 0.08878 0.02848
255_FGG252-new/0.3 2.8 103.9712 82.4 0.308402815285 1.0 0.15676 0.16391 0.08408 0.02832
255_FGG252-new/0.6 3.9 154.67703 136.2 0.577550582476 1.0 0.26773 0.28521 0.08798 0.02811
255_FGG252-new/0.9 4.5 182.56455 182.7 0.814412218968 1.0 0.4178 0.39127 0.08777 0.02789
255_FGG252-new/1.2 3.9 156.54391 158.2 1.38549707381 1.0 0.56932 0.51531 0.08832 0.02763
255_FGG252-new/1.5 3.7 148.10577 147.5 1.65762416996 1.0 0.64001 0.5217 0.08716 0.02795
256_FGG366-new/0.3 2.0 77.39492 62.4 0.301053296488 1.0 0.17708 0.18536 0.08509 0.0288
256_FGG366-new/0.6 2.8 107.62862 91.6 0.655253084513 1.0 0.34948 0.37737 0.08937 0.02827
256_FGG366-new/0.9 3.8 152.33619 143.1 0.975483077666 1.0 0.47437 0.4906 0.08735 0.0278
256_FGG366-new/1.2 3.2 124.54732 119.7 1.42718996881 1.0 0.45088 0.50616 0.0872 0.02797
256_FGG366-new/1.5 3.6 145.64004 139.0 1.75439340251 1.0 0.52214 0.51022 0.0867 0.02797
257_FGG215-new/0.3 2.4 91.30122 85.0 0.438841198942 1.0 0.15712 0.15956 0.08894 0.02626
257_FGG215-new/0.6 4.0 161.53024 151.9 0.606395413833 1.0 0.20389 0.31307 0.08829 0.02669
257_FGG215-new/0.9 3.5 138.20691 137.4 0.949160787064 1.0 0.32912 0.42451 0.08814 0.02717
257_FGG215-new/1.2 3.5 137.58418 139.4 1.26002450495 1.0 0.43084 0.48515 0.0862 0.02747
257_FGG215-new/1.5 4.0 170.66375 163.3 1.60970271813 1.0 0.44953 0.51317 0.0898 0.02879
258_FGG224-new/0.3 3.8 150.73346 139.8 0.350541102309 1.0 0.26082 0.18304 0.09228 0.02592
258_FGG224-new/0.6 3.3 128.15346 125.9 0.607919676633 1.0 0.3999 0.30751 0.08819 0.02601
258_FGG224-new/0.9 3.4 130.57474 124.6 1.04864920687 1.0 0.39837 0.45616 0.08855 0.02825
258_FGG224-new/1.2 3.6 144.77529 140.5 1.37113151081 1.0 0.45011 0.5099 0.08979 0.02879
258_FGG224-new/1.5 4.0 157.59067 156.1 1.6484630714 1.0 0.47911 0.51716 0.08766 0.0287
259_FGG380-new/0.3 3.0 116.80433 103.8 0.293487170027 1.0 0.21551 0.1586 0.09046 0.02686
259_FGG380-new/0.6 4.5 185.76013 184.7 0.499160539892 1.0 0.43135 0.2407 0.09044 0.02628
259_FGG380-new/0.9 3.8 150.6144 139.5 1.00696889561 1.0 0.6298 0.47572 0.08626 0.02843
259_FGG380-new/1.2 4.2 166.03959 163.8 1.29175871811 1.0 0.6184 0.51511 0.08728 0.02895
259_FGG380-new/1.5 4.7 191.88186 188.5 1.61538087813 1.0 0.61742 0.53827 0.08537 0.02952
260_FGG412-new/0.3 3.0 119.51961 101.1 0.288280055296 1.0 0.1931 0.15163 0.0908 0.02836
260_FGG412-new/0.6 4.4 173.3078 171.8 0.573869349728 1.0 0.39236 0.32418 0.0889 0.02822
260_FGG412-new/0.9 4.0 158.25601 158.5 0.892371562547 1.0 0.33325 0.42384 0.09063 0.02851
260_FGG412-new/1.2 3.5 138.96762 134.3 1.3389463702 1.0 0.37456 0.50064 0.08774 0.02908
260_FGG412-new/1.5 3.5 146.80678 134.4 1.74130071815 1.0 0.43784 0.53306 0.08982 0.02907
261_FGG444-new/0.3 3.1 124.73371 115.7 0.368727650925 1.0 0.18139 0.12426 0.09431 0.02644
261_FGG444-new/0.6 4.6 189.7467 187.5 0.513893627659 1.0 0.37528 0.28117 0.09034 0.02678
261_FGG444-new/0.9 4.0 157.55477 150.3 0.962056457231 1.0 0.42979 0.44594 0.08725 0.02855
261_FGG444-new/1.2 4.3 177.90626 170.3 1.37653000933 1.0 0.56612 0.50767 0.09047 0.0283
261_FGG444-new/1.5 3.8 152.09026 152.5 1.69579455495 1.0 0.56365 0.54675 0.08867 0.02892
262_FGG470-new/0.3 3.1 119.79335 109.7 0.390543767662 1.0 0.15117 0.17068 0.09104 0.02797
262_FGG470-new/0.6 3.9 150.99493 147.3 0.641275449624 1.0 0.34786 0.35042 0.08971 0.02813
262_FGG470-new/0.9 3.4 131.47283 126.8 0.974429076495 1.0 0.42506 0.46147 0.08837 0.02825
262_FGG470-new/1.2 4.2 169.11573 163.0 1.29826295889 1.0 0.49997 0.52417 0.08643 0.02849
262_FGG470-new/1.5 3.6 141.80906 132.7 1.6443769703 1.0 0.48985 0.54378 0.08703 0.02876
263_FGG80-new/0.3 3.9 153.09982 146.6 0.331939748704 1.0 0.17955 0.15523 0.08852 0.02634
263_FGG80-new/0.6 4.5 187.68613 187.5 0.666576708678 1.0 0.28094 0.36648 0.08798 0.02633
263_FGG80-new/0.9 4.4 175.00134 183.2 0.865460024172 1.0 0.2767 0.43369 0.08692 0.02651
263_FGG80-new/1.2 4.8 194.15019 199.0 1.2887927843 1.0 0.4037 0.54798 0.08894 0.02841
263_FGG80-new/1.5 3.7 152.53182 144.7 1.72324514268 1.0 0.40242 0.57624 0.08794 0.02954
264_FGG114-new/0.3 3.9 146.90109 135.2 0.287645580627 1.0 0.18721 0.119 0.09133 0.02706
264_FGG114-new/0.6 4.9 207.03462 215.0 0.497618695371 1.0 0.34208 0.2302 0.08733 0.02737
264_FGG114-new/0.9 4.8 198.10204 199.3 0.848573244488 1.0 0.39592 0.39556 0.0875 0.02892
264_FGG114-new/1.2 4.6 186.27601 195.7 1.30301616991 1.0 0.31744 0.45146 0.08832 0.02919
264_FGG114-new/1.5 4.5 175.66168 179.9 1.69884615455 1.0 0.33888 0.47012 0.08859 0.02909
265_FGG357-new/0.3 3.2 122.99918 113.8 0.238110830328 1.0 0.22715 0.13235 0.08756 0.02698
265_FGG357-new/0.6 4.7 188.25086 193.1 0.534700826409 1.0 0.52401 0.31124 0.08783 0.02838
265_FGG357-new/0.9 3.6 143.23265 143.0 0.932379729771 1.0 0.49689 0.41607 0.08921 0.02902
265_FGG357-new/1.2 4.0 157.7153 147.8 1.34201419286 1.0 0.53833 0.47604 0.08973 0.02931
265_FGG357-new/1.5 4.8 195.99695 193.5 1.69314477136 1.0 0.55297 0.47538 0.08725 0.02873
266_FGG691-new/0.3 2.6 99.48767 90.4 0.307358715645 1.0 0.0959 0.17366 0.08714 0.0284
266_FGG691-new/0.6 3.7 149.07104 137.5 0.562707144213 1.0 0.35615 0.31856 0.08806 0.02823
266_FGG691-new/0.9 4.8 194.04625 200.4 0.792384105497 1.0 0.40609 0.40441 0.08718 0.02805
266_FGG691-new/1.2 4.3 177.63581 177.5 1.41539632941 1.0 0.45478 0.51991 0.08821 0.02799
266_FGG691-new/1.5 5.7 240.21456 246.1 1.61303889523 1.0 0.52277 0.5418 0.08687 0.02798
Time taken for  restraints=qm data_weight=0 was  9173.37698698
Strategies selected are: 
structure_name success_number mc_cycles cal_time cal_steps rmsd_to_p26 restraint_scale_end R_start R_end rmsd(b)_start rmsd(b)_end
[opt_cctbx]
191_WG03-new/0.3 10.0 24.4 9.56534 1323.1 0.704099413171 1.0 0.22746 0.45157 0.09324 0.0004
191_WG03-new/0.6 10.0 13.3 7.12919 720.2 0.80012845291 1.0 0.32899 0.45262 0.08587 0.00044
191_WG03-new/0.9 10.0 14.7 7.47571 796.3 1.10319304181 1.0 0.42595 0.53856 0.08401 0.00049
191_WG03-new/1.2 10.0 9.3 6.2567 505.0 1.36764730937 1.0 0.52492 0.56469 0.08526 0.00042
191_WG03-new/1.5 10.0 9.8 6.36337 532.3 1.68425515931 1.0 0.55011 0.5605 0.08646 0.00041
192_WG10-new/0.3 10.0 10.3 6.45297 559.7 0.437983734567 1.0 0.22067 0.30166 0.08536 0.00031
192_WG10-new/0.6 10.0 13.0 7.04345 703.7 0.51573159368 1.0 0.42135 0.31184 0.08655 0.00031
192_WG10-new/0.9 10.0 13.7 7.20764 742.1 1.05047337888 1.0 0.5111 0.45447 0.08502 0.00035
192_WG10-new/1.2 10.0 16.4 7.83135 890.5 1.33104909785 1.0 0.53489 0.48469 0.08304 0.00032
192_WG10-new/1.5 10.0 16.2 7.76063 877.0 1.73010808273 1.0 0.60049 0.54082 0.08662 0.00067
193_WG06-new/0.3 10.0 22.9 9.19339 1240.9 0.838366477833 1.0 0.17468 0.48013 0.08704 0.0003
193_WG06-new/0.6 10.0 10.3 6.42842 556.7 0.917119100111 1.0 0.59645 0.47922 0.08522 0.0003
193_WG06-new/0.9 10.0 10.1 6.38278 549.1 1.08239566625 1.0 0.59429 0.53686 0.08579 0.0003
193_WG06-new/1.2 10.0 9.8 6.33031 532.0 1.32742772849 1.0 0.61966 0.56411 0.08329 0.00032
193_WG06-new/1.5/3 geometry error
193_WG06-new/1.5 9.0 9.77777777778 6.33144444444 530.111111111 1.71795353022 1.0 0.502266666667 0.585611111111 0.0834777777778 0.000355555555556
194_WG02-new/0.3 10.0 26.5 10.02867 1439.6 0.86426517565 1.0 0.1503 0.49545 0.08893 0.0003
194_WG02-new/0.6 10.0 10.1 6.42136 547.3 0.895830043337 1.0 0.54792 0.49352 0.08761 0.0003
194_WG02-new/0.9 10.0 8.0 5.93077 433.2 1.07605185234 1.0 0.63697 0.54502 0.08293 0.00032
194_WG02-new/1.2/2 geometry error
194_WG02-new/1.2 9.0 9.44444444444 6.25548888889 511.222222222 1.34503317093 1.0 0.527544444444 0.572988888889 0.0838777777778 0.000311111111111
194_WG02-new/1.5 10.0 11.9 6.82275 643.2 1.73006485775 1.0 0.43706 0.60265 0.08386 0.00035
195_WG01-new/0.3 10.0 12.1 6.87003 655.9 0.479694714304 1.0 0.19734 0.24218 0.08697 0.00045
195_WG01-new/0.6 10.0 20.0 8.65191 1083.0 0.787364555669 1.0 0.44237 0.41104 0.08723 0.00038
195_WG01-new/0.9 10.0 16.5 7.88625 898.7 1.06773056215 1.0 0.48027 0.46447 0.08599 0.00034
195_WG01-new/1.2 10.0 11.5 6.73715 625.0 1.40344400143 1.0 0.55931 0.56369 0.0864 0.0004
195_WG01-new/1.5 10.0 11.9 6.81655 645.4 1.67704507285 1.0 0.62532 0.57926 0.08298 0.00034
196_WG14-new/0.3 10.0 4.5 5.18311 246.2 0.343731474058 1.0 0.30119 0.17343 0.08531 0.00032
196_WG14-new/0.6 10.0 7.7 5.89273 417.5 0.645127644704 1.0 0.39555 0.34592 0.08671 0.00032
196_WG14-new/0.9 10.0 17.8 8.09081 967.3 0.858095874978 1.0 0.40998 0.41778 0.08227 0.00031
196_WG14-new/1.2 10.0 11.4 6.70079 619.8 1.37180938171 1.0 0.48207 0.51659 0.08221 0.00034
196_WG14-new/1.5 10.0 12.2 6.87998 660.6 1.6841518445 1.0 0.55014 0.54197 0.08511 0.00032
197_WG07-new/0.3 10.0 13.2 7.13183 718.7 0.42088287834 1.0 0.16237 0.30086 0.08807 0.0003
197_WG07-new/0.6 10.0 15.5 7.64577 843.1 0.536772728471 1.0 0.23402 0.3345 0.08494 0.0003
197_WG07-new/0.9 10.0 20.0 8.61667 1084.5 0.804327927452 1.0 0.4526 0.42726 0.08336 0.00035
197_WG07-new/1.2 10.0 14.9 7.47791 808.6 1.35383445196 1.0 0.51028 0.51571 0.08534 0.00064
197_WG07-new/1.5 10.0 19.3 8.46732 1045.9 1.49478491833 1.0 0.55592 0.52106 0.08671 0.00053
198_WG09-new/0.3 10.0 4.8 5.2493 259.0 0.3566801394 1.0 0.11222 0.16891 0.08734 0.00034
198_WG09-new/0.6 10.0 8.9 6.16966 483.3 0.614465110429 1.0 0.31595 0.33041 0.08567 0.00034
198_WG09-new/0.9 10.0 16.4 7.81968 890.9 0.844827618484 1.0 0.43236 0.41803 0.08708 0.00033
198_WG09-new/1.2 10.0 14.9 7.44917 809.9 1.41515158938 1.0 0.61938 0.55764 0.08418 0.00042
198_WG09-new/1.5 10.0 14.0 7.2598 758.0 1.81747289431 1.0 0.63353 0.57478 0.08595 0.00049
199_WG15-new/0.3 10.0 30.7 10.95303 1667.3 0.872407961114 1.0 0.19589 0.47823 0.0826 0.0003
199_WG15-new/0.6 10.0 23.7 9.40773 1285.5 1.18151155465 1.0 0.24951 0.49896 0.08435 0.0003
199_WG15-new/0.9 10.0 13.0 7.05513 704.5 1.18940702356 1.0 0.36283 0.49333 0.08152 0.00035
199_WG15-new/1.2 10.0 13.7 7.22975 743.1 1.31780612347 1.0 0.58184 0.5427 0.08414 0.00033
199_WG15-new/1.5 10.0 20.1 8.59071 1088.4 1.45083394658 1.0 0.66425 0.55465 0.08416 0.00034
200_WG13-new/0.3 10.0 9.6 6.33171 522.2 0.406773376546 1.0 0.18928 0.27042 0.08976 0.0003
200_WG13-new/0.6 10.0 14.0 7.29527 760.1 0.548434886615 1.0 0.71247 0.32431 0.08609 0.00032
200_WG13-new/0.9 10.0 15.1 7.52165 821.1 0.951156649776 1.0 0.63645 0.46736 0.0893 0.00036
200_WG13-new/1.2 10.0 19.0 8.4199 1029.0 1.23402474778 1.0 0.57862 0.49662 0.08267 0.00036
200_WG13-new/1.5 10.0 19.4 8.50203 1054.3 1.57789979186 1.0 0.57266 0.53119 0.08543 0.00049
201_WG12-new/0.3 10.0 21.9 9.05185 1190.0 0.541979630981 1.0 0.14008 0.39734 0.08592 0.0004
201_WG12-new/0.6 10.0 13.0 7.06497 706.1 0.723764696637 1.0 0.24385 0.4245 0.0856 0.00049
201_WG12-new/0.9 10.0 16.5 7.81451 893.0 1.05913230977 1.0 0.42282 0.49894 0.0853 0.00044
201_WG12-new/1.2 10.0 11.1 6.62487 601.0 1.39686660827 1.0 0.63321 0.508 0.08479 0.0004
201_WG12-new/1.5 10.0 17.6 8.07577 952.6 1.58123100076 1.0 0.58971 0.53662 0.08467 0.00039
202_WG08-new/0.3 10.0 19.3 8.49615 1045.8 0.711447170123 1.0 0.22672 0.44849 0.0878 0.00034
202_WG08-new/0.6 10.0 13.7 7.24266 745.4 0.777262170061 1.0 0.28689 0.44996 0.08534 0.00034
202_WG08-new/0.9 10.0 16.6 7.83434 903.0 0.882273920269 1.0 0.48236 0.48152 0.08347 0.0004
202_WG08-new/1.2 10.0 10.3 6.46352 558.0 1.20613176614 1.0 0.54762 0.55796 0.08575 0.00045
202_WG08-new/1.5 10.0 26.7 10.04085 1448.9 1.56110953658 1.0 0.67531 0.55674 0.08482 0.00087
203_WG11-new/0.3 10.0 15.7 7.61311 854.0 0.56224166376 1.0 0.12136 0.3609 0.09037 0.00034
203_WG11-new/0.6 10.0 13.3 7.09371 722.8 0.585824071545 1.0 0.61989 0.40091 0.08712 0.00034
203_WG11-new/0.9 10.0 17.3 7.99689 937.9 0.788878900415 1.0 0.56112 0.46349 0.08375 0.00031
203_WG11-new/1.2 10.0 17.1 7.89777 929.5 1.33765072618 1.0 0.58931 0.52301 0.08358 0.00049
203_WG11-new/1.5 10.0 9.8 6.31528 531.0 1.80663623102 1.0 0.49397 0.52663 0.08563 0.00054
204_WG04-new/0.3 10.0 20.9 8.72755 1132.7 0.758543191737 1.0 0.14098 0.44961 0.0863 0.00033
204_WG04-new/0.6 10.0 11.6 6.73807 631.2 0.85232436822 1.0 0.34755 0.48399 0.08883 0.00036
204_WG04-new/0.9 10.0 13.0 7.03221 705.9 0.984163960836 1.0 0.51502 0.53385 0.085 0.00036
204_WG04-new/1.2 10.0 20.1 8.57907 1089.4 1.07848274123 1.0 0.65742 0.55447 0.08646 0.00035
204_WG04-new/1.5 10.0 20.7 8.73152 1123.7 1.45678611305 1.0 0.4887 0.53045 0.08264 0.00042
205_WG05-new/0.3 10.0 18.9 8.38416 1023.8 0.745785747646 1.0 0.16815 0.43437 0.08635 0.00032
205_WG05-new/0.6 10.0 9.0 6.17467 487.2 0.825857231083 1.0 0.33065 0.46996 0.08489 0.00033
205_WG05-new/0.9 10.0 18.9 8.35352 1027.9 0.912560250846 1.0 0.45378 0.49859 0.0853 0.00033
205_WG05-new/1.2 10.0 21.3 8.89998 1153.8 1.38175986837 1.0 0.47957 0.55365 0.08496 0.00043
205_WG05-new/1.5 10.0 16.5 7.85074 898.2 1.64026586139 1.0 0.42695 0.52587 0.08815 0.00038
206_WGG06-new/0.3 10.0 23.7 10.02069 1281.2 1.00152893262 1.0 0.23608 0.55954 0.08758 0.00033
206_WGG06-new/0.6 10.0 17.9 8.60296 967.9 1.03617827361 1.0 0.47385 0.57233 0.0889 0.00032
206_WGG06-new/0.9 10.0 9.6 6.57291 520.7 1.095394548 1.0 0.46148 0.58483 0.08522 0.00033
206_WGG06-new/1.2 10.0 9.2 6.48651 496.6 1.28356062459 1.0 0.34052 0.60886 0.08511 0.00037
206_WGG06-new/1.5 10.0 10.8 6.91052 584.3 1.56865933501 1.0 0.46201 0.61707 0.08402 0.00032
207_WGG08-new/0.3 10.0 26.0 10.5648 1404.1 0.731561269917 1.0 0.21488 0.43093 0.08846 0.00036
207_WGG08-new/0.6 10.0 18.2 8.70307 987.6 0.839896117851 1.0 0.50531 0.46451 0.08672 0.00036
207_WGG08-new/0.9 10.0 6.5 5.82898 352.3 0.988285458868 1.0 0.6394 0.52363 0.08693 0.00031
207_WGG08-new/1.2 10.0 14.8 7.83806 800.6 1.2256972852 1.0 0.63618 0.58636 0.08439 0.00031
207_WGG08-new/1.5 10.0 30.5 11.72359 1652.4 1.44623637985 1.0 0.62053 0.59819 0.08643 0.00032
208_WGG04-new/0.3 10.0 19.1 8.9144 1031.2 0.665637273531 1.0 0.24111 0.35301 0.08862 0.00034
208_WGG04-new/0.6 10.0 10.9 6.93977 590.9 0.866620626302 1.0 0.30062 0.39058 0.0844 0.00039
208_WGG04-new/0.9 10.0 8.0 6.21308 433.9 1.102610903 1.0 0.38015 0.39394 0.08713 0.00042
208_WGG04-new/1.2 10.0 19.6 9.05387 1060.6 1.39507492382 1.0 0.36181 0.42168 0.0863 0.00042
208_WGG04-new/1.5 10.0 21.1 9.43216 1141.5 1.83737041778 1.0 0.44504 0.48805 0.08693 0.00054
209_WGG03-new/0.3 10.0 21.9 9.58048 1185.3 0.722652828901 1.0 0.23377 0.40484 0.08572 0.00036
209_WGG03-new/0.6 10.0 13.7 7.58125 745.3 0.798659255833 1.0 0.5665 0.42794 0.08506 0.00033
